20  34.42247620  135.23278922 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42287782  135.23332201 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42513863  135.23672319 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42712603  135.23821037 230.6800 0 3 {@L}L{@Y}{^l}J4{^r}{@@}{@L}L{@Y}{^l}R{^r}E9
20  34.42421219  135.23831295 117.4900 0 3 {@L}A10
20  34.42475117  135.23787920 91.3100 0 3 {@Y}{^l}A10{^r}
20  34.42444771  135.23903773 256.4700 0 3 {@Y}{^r}A10
20  34.42494592  135.23932873 115.9200 0 3 {@L}A9
20  34.42818988  135.24316081 90.9600 0 3 {@L}A8
20  34.42595039  135.23923553 218.0200 0 3 {@L}P{@Y}{^l}J4{^r}A9{^ru}A10
20  34.42723489  135.24118088 218.2500 0 3 {@L}P{@Y}{^l}E9_R
20  34.42741059  135.24167313 247.8800 0 3 {@Y}{^l}P{^ru}E9_R
20  34.42691474  135.24277597 256.1200 0 3 {@Y}{^ru}A9
20  34.42673515  135.24252984 29.5600 0 3 {@Y}{^lu}A7
20  34.42760970  135.24312623 133.7600 0 3 {@L}A8
20  34.42547217  135.23745583 29.0000 0 3 {@Y}{^l}J4{^ru}A9
20  34.42566087  135.23726519 70.0200 0 3 {@Y}{^l}J4{^r}
20  34.42846014  135.23973662 215.9600 0 3 {@L}R{@Y}{^l}E9{^r}R
20  34.42982202  135.24172895 215.9600 0 3 {@L}R{@Y}{^l}E8
20  34.43121434  135.24385042 215.9600 0 3 {@L}R{@Y}{^l}E7
20  34.42877969  135.24085270 28.3400 0 3 {@L}L{@Y}{^l}E8{^r}
20  34.43016440  135.24296494 28.3400 0 3 {@L}L{@Y}{^l}E7{^r}
20  34.43164041  135.24504952 28.3400 0 3 {@L}L{@Y}{^l}E6{^r}
20  34.42909163  135.24061288 69.4400 0 3 {@L}R{@Y}{^r}E8
20  34.43047634  135.24272512 69.4400 0 3 {@L}R{@Y}{^r}E7
20  34.43189909  135.24486504 69.4400 0 3 {@L}R{@Y}{^r}E6
20  34.42968881  135.24544390 215.6200 0 3 {@L}A7
20  34.42791013  135.24035603 219.9600 0 3 {@L}L{@Y}{^l}E9{^r}
20  34.42931227  135.24245763 219.9600 0 3 {@L}L{@Y}{^l}E8{^r}
20  34.43059046  135.24423782 219.8600 0 3 {@L}L{@Y}{^r}E7
20  34.43025570  135.24462522 31.6700 0 3 {@L}P{@Y}{^r}A7
20  34.42804734  135.24141029 31.6700 0 3 {@L}P{@Y}{^l}E8
20  34.43094044  135.24560294 31.6700 0 3 {@L}P{@Y}{^l}E6
20  34.43191281  135.24514598 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.43094655  135.24372553 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.42955423  135.24163174 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.42907491  135.24094917 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.43051288  135.24310752 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.42824561  135.23969478 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.42642552  135.23817529 208.3000 0 3 {@L}R{@Y}{^l}J4{^r}
20  34.42672031  135.23953138 34.9000 0 3 {@L}P{@Y}{^l}E9{^ru}A8
20  34.42707790  135.23906098 68.3800 0 3 {@L}L{@Y}{^l}E9{^ru}A8
20  34.42545416  135.23723321 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42565197  135.23750991 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42607043  135.23810022 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42711277  135.23965900 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42756847  135.24028509 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42841299  135.24154872 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42886949  135.24222206 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.43122806  135.24580088 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.43270233  135.24590734 217.7800 0 3 {@L}R{@Y}{^l}E6
20  34.43303732  135.24724030 37.1800 0 3 {@L}P{@Y}{^l}E5
20  34.43335083  135.24693310 64.4900 0 3 {@L}R{@Y}{^r}E5
20  34.43443309  135.24931267 33.4800 0 3 {@L}P{@Y}{^l}E4{^r}
20  34.43411529  135.24807862 217.8700 0 3 {@L}R{@Y}{^l}E5
20  34.43476808  135.24905232 64.4400 0 3 {@L}R{@Y}{^r}E4
20  34.43224555  135.24672258 213.5400 0 3 {@L}P{@Y}{^lu}A7{^r}E6
20  34.43260630  135.25135885 15.3400 0 3 {@Y}{^l}A5
20  34.43361173  135.24874622 221.6300 0 3 {@L}L{@Y}{^r}E5
20  34.43378322  135.24986893 31.1900 0 3 {@L}P{@Y}{^l}A5{^r}E4
20  34.43233416  135.24579269 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.43336059  135.24734955 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.43377718  135.24795355 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.43477784  135.24943232 138.2600 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^r}
20  34.43171966  135.24642458 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.43410904  135.25009070 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.43018199  135.24766512 255.6600 0 3 {@Y}{^r}A8
20  34.42973612  135.24695825 31.0900 0 3 {@Y}{^l}A6
20  34.43060499  135.24654936 36.1200 0 3 {@Y}{^l}P{^r}{^u}E6
20  34.43136883  135.24725873 220.7700 0 3 {@L}P{@Y}{^l}A7{^r}E6
20  34.43252112  135.24967198 193.2700 0 3 {@L}A6
20  34.43318130  135.25116520 158.2600 0 3 {@L}A5
20  34.43605055  135.25521912 182.7000 0 3 {@L}A3
20  34.43507593  135.25495229 24.5500 0 3 {@Y}{^l}A3
20  34.43329030  135.25240227 256.5900 0 3 {@Y}{^r}A5
20  34.43434652  135.25169421 216.6200 0 3 {@L}P{@Y}{^r}E4{^l}A5
20  34.43543432  135.25384403 219.9900 0 3 {@L}A4
20  34.43652412  135.25410812 36.0300 0 3 {@L}P{@Y}{^l}E2{^r}
20  34.43650697  135.25322102 216.1700 0 3 {@L}L{@Y}E3{^r}
20  34.43498645  135.25098940 216.1700 0 3 {@L}L{@Y}{^l}E4{^r}
20  34.43590281  135.25147799 28.7400 0 3 {@L}L{@Y}{^l}E3
20  34.43624248  135.25124131 69.9800 0 3 {@Y}{^r}E3
20  34.43546163  135.25013836 215.5400 0 3 {@L}R{@Y}{^l}E4
20  34.43697487  135.25434839 140.9700 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^l}
20  34.43454642  135.25073184 140.9700 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^l}
20  34.43518530  135.25007460 140.9700 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^l}
20  34.43622106  135.25161208 140.9700 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^l}
20  34.43660180  135.25220673 140.9700 0 3 {@Y}{^l}L{^r}{@@}{^l}R{^l}
20  34.43705031  135.25244537 216.6300 0 3 {@Y}{^l}E3
20  34.43723746  135.25352124 29.9700 0 3 {@L}L{@Y}{^l}E2{^r}
20  34.43758916  135.25324738 69.2400 0 3 {@L}R{@Y}{^r}E2
20  34.43768919  135.25375597 299.8100 0 3 {@L}E2{@Y}{^l}R{^r}
20  34.43702443  135.25787644 26.5600 0 3 {@Y}{^l}J1
20  34.43713303  135.25584576 218.3900 0 3 {@L}P{@Y}{^l}E2{^r}
20  34.43621272  135.25655961 261.0100 0 3 {@Y}{^l}E2
20  34.43783613  135.25612298 243.0100 0 3 {@L}P{@Y}{^l}E2{^r}
20  34.43825341  135.25632397 165.5100 0 3 {@L}E1{@Y}{^l}P{^r}
20  34.43785899  135.25511804 213.2000 0 3 {@L}L{@Y}{^l}E2{^r}
20  34.43732739  135.25492398 125.8800 0 3 {@L}E2{@Y}{^l}P{^r}
20  34.43836202  135.25446655 217.2500 0 3 {@L}R{@Y}{^r}E2
20  34.43871071  135.25548536 23.2000 0 3 {@L}L{@Y}{^l}R{^lu}J1
20  34.43801905  135.25431407 140.7600 0 3 {@L}E2{@Y}{^l}L{^r}
20  34.43889363  135.25531209 67.2200 0 3 {@L}R{@Y}{^l}R{^lu}J1
20  34.43999075  135.25688760 334.7500 0 3 {@L}J1{@Y}{^l}R
20  34.43932892  135.25770997 267.2400 0 3 {@Y}{^ru}L
20  34.43817629  135.25766388 212.9000 0 3 {@Y}{^r}E1
20  34.43818231  135.25794109 295.0800 0 3 {@L}J1{@Y}{^l}P
20  34.43859746  135.25868519 283.8900 0 3 {@Y}{^l}P
20  34.43872983  135.25841527 63.6700 0 3 {@Y}{^r}A1
20  34.43940447  135.25854325 242.2000 0 3 {@L}P{@Y}{^l}J1{^r}
20  34.43865583  135.25719559 41.2900 0 3 {@L}P{@Y}{^l}J1{^r}
20  34.43885821  135.25724864 290.6200 0 3 {@L}J1
20  34.43867224  135.25697010 358.3500 0 3 {@L}R
20  34.44005727  135.25669697 51.2900 0 3 {@Y}{^l}J1{^r}
20  34.43998070  135.25586135 53.3800 0 3 {@L}N1{@Y}{^l}J1{^r}
20  34.44075192  135.25505225 201.2100 0 3 {@L}N2{@Y}{^l}R{^r}
20  34.44057689  135.25566239 303.1900 0 3 {@L}J1
20  34.44030888  135.25514510 339.5000 0 3 {@L}R
20  34.44131529  135.25455485 307.3300 0 3 {@L}N2
20  34.44182944  135.25505889 337.8200 0 3 {@L}J1{@Y}{^l}R{^lu}U
20  34.44186225  135.25443548 302.1700 0 3 {@L}J1{@Y}{^l}R{^lu}U
20  34.44164347  135.25393144 343.6100 0 3 {@L}R
20  34.44149579  135.25131178 241.5700 0 3 {@L}U{@Y}{^l}X1
20  34.44205916  135.25218721 42.4800 0 3 {@L}U{@Y}{^r}J1
20  34.44070599  135.25008066 40.3000 0 3 {@L}U{@Y}{^r}X1
20  34.43974075  135.24888993 317.7900 0 3 {@Y}{^r}U
20  34.43296648  135.23999820 249.0600 0 2 {@Y}{^r}U{^l}R
20  34.43278023  135.23853461 37.4300 0 2 {@Y}{^r}R
20  34.43168225  135.23674749 244.2500 0 2 {@L}U{@Y}{^l}R
20  34.43074561  135.23514502 265.3100 0 2 {@L}S1{@Y}{^r}J3
20  34.43017710  135.23425750 246.7200 0 2 {@L}S1{@Y}{^l}J4{^r}
20  34.43089358  135.23453603 122.5300 0 2 {@Y}{^ru}J4{^lu}R{^l}U
20  34.43030950  135.23371460 126.0700 0 2 {@L}J4{@Y}{^l}S1
20  34.43204858  135.23244167 50.6800 0 3 {@L}S2{@Y}{^l}J3{^r}
20  34.43255025  135.23197718 232.9100 0 3 {@L}S2{@Y}{^l}J4{^r}
20  34.43323224  135.23250741 118.6500 0 3 {@L}J3{@Y}{^r}S2
20  34.43194665  135.23268229 286.0200 0 3 {@L}J3{@Y}{^l}S2
20  34.43274309  135.23147335 124.3500 0 3 {@L}J4{@Y}{^l}S2
20  34.43123801  135.23224890 305.8600 0 3 {@L}J4{@Y}{^r}S2
20  34.45112257  135.24108437 80.4300 0 3 {@Y}{^r}B1
20  34.44805620  135.23950421 207.9900 0 3 {@L}Y{@Y}{^r}B3
20  34.44832052  135.23738625 132.2500 0 3 {@Y}{^l}Y{^r}
20  34.43951498  135.22499957 62.7700 0 3 {@Y}{^ru}J3{^r}J4
20  34.43974302  135.22520066 219.3600 0 3 {@Y}{^lu}J4{^l}J3
20  34.44015246  135.22472935 78.2900 0 3 {@Y}{^r}B6
20  34.44039605  135.22510640 202.0200 0 3 {@Y}{^l}B9
20  34.43947159  135.22668854 208.5000 0 3 {@Y}{^l}J3
20  34.43787821  135.22669893 324.8500 0 3 {@Y}{^l}Y{^r}
20  34.43918999  135.22659238 336.5700 0 3 {@Y}{^l}Y{^r}|{^lu}B8{^ru}B7
20  34.43811324  135.22499336 299.5400 0 3 {@Y}{^l}Y{^r}|{^lu}B8{^ru}B7
20  34.43890191  135.22573814 227.4900 0 3 {@Y}{^l}J4{@L}Y{@@}{@Y}{^r}J3{L}Y
20  34.43856397  135.22409264 28.1800 0 3 {@Y}{^r}J4
20  34.43777102  135.22123871 210.9600 0 3 {@Y}{^l}B10
20  34.43729524  135.22045946 76.3900 0 3 {@Y}{^r}B9
20  34.43108195  135.21415072 213.9100 0 3 {@Y}{^l}B12
20  34.42935337  135.20851955 197.2500 0 3 {@Y}{^l}B14
20  34.43177457  135.21266040 195.5400 0 3 {@Y}{^l}B12
20  34.44760530  135.23767535 20.3100 0 3 {@Y}{^l}B3
20  34.44823760  135.23683948 91.9300 0 3 {@Y}{^r}B3
20  34.44272831  135.22864441 72.9400 0 3 {@Y}{^r}B5
20  34.44292007  135.22893978 196.6300 0 3 {@Y}{^l}B7
20  34.43132618  135.21193280 86.0300 0 3 {@Y}{^r}B12
20  34.41868669  135.22986454 139.2700 0 3 {@R}06R
20  34.41889942  135.23017261 139.2700 0 3 {@R}06R
20  34.42769900  135.24329353 81.1600 0 3 {@R}06R-24L
20  34.41921786  135.23066613 139.2700 0 3 {@R}06R-24L
20  34.41950188  135.23104448 139.2700 0 3 {@R}06R-24L
20  34.42141517  135.23394945 139.2700 0 3 {@R}06R-24L
20  34.42166139  135.23429058 139.2700 0 3 {@R}06R-24L
20  34.42241442  135.23547793 80.8200 0 3 {@R}06R-24L
20  34.42276132  135.23540980 80.8200 0 3 {@R}06R-24L
20  34.42406579  135.23789255 144.8400 0 3 {@R}06R-24L
20  34.42427388  135.23818224 133.6100 0 3 {@R}06R-24L
20  34.42503914  135.23938603 81.1600 0 3 {@R}06R-24L
20  34.42537535  135.23931222 81.1600 0 3 {@R}06R-24L
20  34.42805506  135.24323404 81.1600 0 3 {@R}06R-24L
20  34.42956468  135.24551687 200.3900 0 3 {@R}06R-24L
20  34.42943510  135.24588758 200.3900 0 3 {@R}06R-24L
20  34.43243395  135.24978152 200.3900 0 3 {@R}06R-24L
20  34.43230902  135.25019708 200.3900 0 3 {@R}06R-24L
20  34.43311866  135.25133963 139.1700 0 3 {@R}06R-24L
20  34.43333829  135.25166478 139.1700 0 3 {@R}06R-24L
20  34.43526331  135.25406138 200.1100 0 3 {@R}06R-24L
20  34.43515408  135.25441542 200.1100 0 3 {@R}06R-24L
20  34.43596606  135.25559306 140.1000 0 3 {@R}06R-24L
20  34.43617908  135.25589989 140.1000 0 3 {@R}06R-24L
20  34.43786576  135.25842136 140.1000 0 3 {@R}06R-24L
20  34.43808120  135.25872241 140.1000 0 3 {@R}06R-24L
20  34.43842011  135.25927569 140.1000 0 3 {@R}24L
20  34.43862650  135.25954892 140.1000 0 3 {@R}24L
20  34.45122719  135.24218983 321.1000 0 3 {@R}24R
20  34.45097573  135.24182467 314.7200 0 3 {@R}24R
20  34.44848280  135.23809595 314.7200 0 3 {@R}06L-24R
20  34.44818629  135.23768703 314.7200 0 3 {@R}06L-24R
20  34.44476496  135.23244729 267.8800 0 3 {@R}06L-24R
20  34.44432032  135.23242991 281.8700 0 3 {@R}06L-24R
20  34.44194422  135.22821482 272.0900 0 3 {@R}06L-24R
20  34.44151929  135.22819396 281.3000 0 3 {@R}06L-24R
20  34.44009423  135.22604089 2.5900 0 3 {@R}06L-24R
20  34.44017101  135.22559791 23.0800 0 3 {@R}06L-24R
20  34.43925598  135.22433884 265.8400 0 3 {@R}06L-24R
20  34.43890256  135.22431166 287.9200 0 3 {@R}06L-24R
20  34.43769932  135.22253765 2.3100 0 3 {@R}06L-24R
20  34.43776431  135.22205762 18.7400 0 3 {@R}06L-24R
20  34.43485236  135.21826593 356.7600 0 3 {@R}06L-24R
20  34.43490673  135.21780615 23.1700 0 3 {@R}06L-24R
20  34.43144650  135.21272513 322.9800 0 3 {@R}06L-24R
20  34.43115807  135.21231289 322.9800 0 3 {@R}06L-24R
20  34.42864703  135.20860570 318.1300 0 3 {@R}06L
20  34.42844265  135.20830929 318.1300 0 3 {@R}06L
14  34.43399289  135.24031247  82.02 0 Tower
1300  34.43317076  135.24180252 143.25 gate heavy|jets T1-41
1300  34.43272078  135.24118656 143.25 gate heavy|jets T1-40
1300  34.43232080  135.24053932 143.25 gate heavy|jets T1-39
1300  34.43188856  135.23989012 143.25 gate heavy|jets T1-38
1300  34.43145955  135.23931132 143.25 gate heavy|jets T1-37
1300  34.43103376  135.23866995 143.25 gate heavy|jets T1-36
1300  34.43059560  135.23810552 114.64 gate heavy|jets T1-35
1300  34.42984382  135.23863359  51.68 gate heavy|jets T1-34
1300  34.42935980  135.23912399  19.12 gate heavy|jets T1-33
1300  34.42983784  135.23979793 320.50 gate heavy|jets T1-32
1300  34.43028099  135.24044951 320.50 gate heavy|jets T1-31
1300  34.43072101  135.24108204 320.50 gate heavy|jets T1-30
1300  34.43108559  135.24174506 320.50 gate heavy|jets T1-29
1300  34.43152832  135.24236132 320.50 gate heavy|jets T1-28
1300  34.43193683  135.24300833 320.50 gate heavy|jets T1-27
1300  34.43237368  135.24362671 320.50 gate heavy|jets T1-26
1300  34.43288373  135.24436534 320.50 gate heavy|jets T1-25
1300  34.43331822  135.24500091 320.50 gate heavy|jets T1-24
1300  34.43371257  135.24564794 320.50 gate heavy|jets T1-23
1300  34.43412108  135.24623198 320.50 gate heavy|jets T1-22
1300  34.43448709  135.24675591 320.50 gate heavy|jets T1-21
1300  34.43484365  135.24730560 320.50 gate heavy|jets T1-20
1300  34.43521202  135.24788392 320.50 gate heavy|jets T1-19
1300  34.43564376  135.24848966 320.50 gate heavy|jets T1-18
1300  34.43609300  135.24914173 320.50 gate heavy|jets T1-17
1300  34.43653457  135.24976587 320.50 gate heavy|jets T1-16
1300  34.43701156  135.25049309 320.50 gate heavy|jets T1-15
1300  34.43745786  135.25115446 320.50 gate heavy|jets T1-14
1300  34.43787109  135.25179579 320.50 gate heavy|jets T1-13
1300  34.43830322  135.25245717 320.50 gate heavy|jets T1-12
1300  34.43869993  135.25309278 320.50 gate heavy|jets T1-11
1300  34.43914386  135.25373126 320.50 gate heavy|jets T1-10
1300  34.43955440  135.25428416 294.74 gate heavy|jets T1-9
1300  34.44027194  135.25376076 232.93 gate heavy|jets T1-8
1300  34.44061176  135.25324945 198.93 gate heavy|jets T1-7
1300  34.44035636  135.25250984 142.67 gate heavy|jets T1-6
1300  34.43987464  135.25192003 142.67 gate heavy|jets T1-5
1300  34.43945905  135.25131877 142.67 gate heavy|jets T1-4
1300  34.43900688  135.25067039 142.67 gate heavy|jets T1-3
1300  34.43857754  135.25005947 142.67 gate heavy|jets T1-2
1300  34.43814288  135.24942059 142.67 gate heavy|jets T1-1
1300  34.43583005  135.23208929  50.59 gate heavy|jets T2-99R
1300  34.43590902  135.23200611  80.42 gate heavy|jets T2-99
1300  34.43641772  135.23154457  80.42 gate heavy|jets T2-98
1300  34.43685029  135.23112079  80.42 gate heavy|jets T2-97
1300  34.43728286  135.23072638  80.42 gate heavy|jets T2-96
1300  34.43768429  135.23030679  80.42 gate heavy|jets T2-95
1300  34.43810474  135.22989979  80.42 gate heavy|jets T2-94
1300  34.43854946  135.22976022 169.72 gate heavy|jets T2-93
1300  34.43884257  135.23034409 169.72 gate heavy|jets T2-92
1300  34.43917375  135.23085872 169.72 gate heavy|jets T2-91
1300  34.41967937  135.22502604 321.90 misc heavy|jets M-9
1300  34.42013824  135.22558992 321.90 misc heavy|jets M-8
1300  34.42057196  135.22623380 321.90 misc heavy|jets M-7
1300  34.42100883  135.22684721 321.90 misc heavy|jets M-6
1300  34.42088626  135.22801306 321.90 misc heavy|jets M-5
1300  34.42132056  135.22861919 321.90 misc heavy|jets M-4
1300  34.42160628  135.22922187 321.90 misc heavy|jets M-3
1300  34.42200915  135.22972410 321.90 misc heavy|jets M-2
1300  34.42247488  135.23039259 321.90 misc heavy|jets M-1
1300  34.42294061  135.23119270 321.90 gate heavy|jets C-214R
1300  34.42295489  135.23122387 321.90 gate heavy|jets C-214
1300  34.42341816  135.23181062 321.90 gate heavy|jets C-213
1300  34.42383303  135.23237642 321.90 gate heavy|jets C-212
1300  34.42422024  135.23301347 321.90 gate heavy|jets C-211
1300  34.42463857  135.23362538 321.90 gate heavy|jets C-210
